"Columna","Fila","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler"
"546","54888",NA,0.1121,0.2086,0.1121,0.2016,NA
"8314","54888",NA,0.0542,0.1034,0.0542,0.1029,NA
"9031","54888",NA,0.128,0.2293,0.128,0.227,NA
"54880","54888",NA,0.125,0.2251,0.125,0.2222,NA
"63035","54888",NA,0.0769,0.1917,0.0769,0.1429,NA
"2186","54888",NA,0.1257,0.2342,0.1257,0.2233,NA
"672","54888",NA,0.1418,0.2493,0.1418,0.2484,NA
"23476","54888",NA,0.1845,0.3116,0.1845,0.3116,NA
"7862","54888",NA,0.0988,0.2194,0.0988,0.1798,NA
"54014","54888",NA,0.013,0.0423,0.013,0.0256,NA
"254065","54888",NA,0.0403,0.1309,0.0403,0.0774,NA
"990","54888",NA,0.1027,0.2007,0.1027,0.1863,NA
"1020","54888",NA,0.0375,0.0994,0.0375,0.0723,NA
"10659","54888",NA,0.0802,0.161,0.0802,0.1485,NA
"1105","54888",NA,0.0503,0.1301,0.0503,0.0958,NA
"1106","54888",NA,0.0594,0.1179,0.0594,0.1121,NA
"1107","54888",NA,0.0941,0.1994,0.0941,0.172,NA
"1108","54888",NA,0.0526,0.1203,0.0526,0.1,NA
"26038","54888",NA,0.085,0.2155,0.085,0.1566,NA
"55636","54888",NA,0.1372,0.2492,0.1372,0.2413,NA
"57680","54888",NA,0.1238,0.2243,0.1238,0.2203,NA
"11113","54888",NA,0.0843,0.1871,0.0843,0.1556,NA
"286204","54888",NA,0.0289,0.0686,0.0289,0.0562,NA
"1387","54888",NA,0.1824,0.3237,0.1824,0.3085,NA
"1457","54888",NA,0.1394,0.2806,0.1394,0.2447,NA
"1487","54888",NA,0.1434,0.2512,0.1434,0.2508,NA
"8452","54888",NA,0.0366,0.0926,0.0366,0.0706,NA
"8450","54888",NA,0.1503,0.2707,0.1503,0.2613,NA
"1642","54888",NA,0.1053,0.2173,0.1053,0.1905,NA
"1660","54888",NA,0.0943,0.2174,0.0943,0.1724,NA
"1788","54888",NA,0.0708,0.1328,0.0708,0.1323,NA
"1789","54888",NA,0.085,0.1637,0.085,0.1567,NA
"5977","54888",NA,0.1854,0.3164,0.1854,0.3128,NA
"8726","54888",NA,0.0872,0.1849,0.0872,0.1604,NA
"79813","54888",NA,0.1211,0.2161,0.1211,0.216,NA
"9775","54888",NA,0.0517,0.116,0.0517,0.0984,NA
"55250","54888",NA,0.0604,0.1793,0.0604,0.1139,NA
"26610","54888",NA,0.0137,0.0598,0.0137,0.027,NA
"2033","54888",NA,0.1692,0.3011,0.1692,0.2894,NA
"2066","54888",NA,0.0212,0.0464,0.0212,0.0415,NA
"2074","54888",NA,0.1275,0.2368,0.1275,0.2261,NA
"23404","54888",NA,0.0765,0.1676,0.0765,0.1421,NA
"51010","54888",NA,0.0694,0.1512,0.0694,0.1297,NA
"56915","54888",NA,0.1118,0.2294,0.1118,0.2011,NA
"11340","54888",NA,0.0706,0.1565,0.0706,0.1319,NA
"5393","54888",NA,0.0904,0.1782,0.0904,0.1659,NA
"2146","54888",NA,0.1381,0.2463,0.1381,0.2427,NA
"79068","54888",NA,0.0606,0.1429,0.0606,0.1143,NA
"57459","54888",NA,0.1011,0.2033,0.1011,0.1837,NA
"3054","54888",NA,0.0519,0.1441,0.0519,0.0988,NA
"9759","54888",NA,0.1345,0.2385,0.1345,0.2372,NA
"10013","54888",NA,0.0549,0.1324,0.0549,0.104,NA
"55869","54888",NA,0.1897,0.3189,0.1897,0.3188,NA
"7290","54888",NA,0.1581,0.2732,0.1581,0.2731,NA
"3141","54888",NA,0.0545,0.1304,0.0545,0.1034,NA
"3192","54888",NA,0.1124,0.2318,0.1124,0.2021,NA
"10075","54888",NA,0.1967,0.3423,0.1967,0.3288,NA
"8518","54888",NA,0.0459,0.0943,0.0459,0.0878,NA
"3720","54888",NA,0.1149,0.23,0.1149,0.2062,NA
"221037","54888",NA,0.1581,0.2732,0.1581,0.2731,NA
"284058","54888",NA,0.1615,0.2789,0.1615,0.2781,NA
"10524","54888",NA,0.0714,0.1604,0.0714,0.1333,NA
"7994","54888",NA,0.1207,0.216,0.1207,0.2154,NA
"23522","54888",NA,0.1596,0.2778,0.1596,0.2753,NA
"84148","54888",NA,0.0701,0.1757,0.0701,0.131,NA
"23028","54888",NA,0.0773,0.1459,0.0773,0.1435,NA
"51780","54888",NA,0.0675,0.1594,0.0675,0.1264,NA
"23030","54888",NA,0.0936,0.1972,0.0936,0.1711,NA
"5927","54888",NA,0.0736,0.1714,0.0736,0.1371,NA
"10765","54888",NA,0.0793,0.1806,0.0793,0.1469,NA
"8242","54888",NA,0.1243,0.2357,0.1243,0.2212,NA
"7403","54888",NA,0.1651,0.294,0.1651,0.2835,NA
"23135","54888",NA,0.0982,0.2165,0.0982,0.1788,NA
"4297","54888",NA,0.1845,0.3149,0.1845,0.3115,NA
"9757","54888",NA,0.1347,0.2472,0.1347,0.2374,NA
"58508","54888",NA,0.0815,0.165,0.0815,0.1508,NA
"8085","54888",NA,0.1619,0.2937,0.1619,0.2787,NA
"55904","54888",NA,0.0368,0.0942,0.0368,0.071,NA
"81887","54888",NA,0.0943,0.2174,0.0943,0.1724,NA
"6885","54888",NA,0.1395,0.2452,0.1395,0.2449,NA
"55777","54888",NA,0.1292,0.2329,0.1292,0.2288,NA
"4204","54888",NA,0.125,0.2324,0.125,0.2222,NA
"10943","54888",NA,0.064,0.1418,0.064,0.1202,NA
"79903","54888",NA,0.052,0.1174,0.052,0.0989,NA
"4683","54888",NA,0.109,0.2005,0.109,0.1966,NA
"25836","54888",NA,0.1679,0.2892,0.1679,0.2875,NA
"64324","54888",NA,0.1861,0.3169,0.1861,0.3138,NA
"84081","54888",NA,0.1,0.2254,0.1,0.1818,NA
"60","221078",NA,0.0545,0.179,0.0545,0.1034,NA
"51412","221078",NA,0.1047,0.2531,0.1047,0.1895,NA
"23394","221078",NA,0.076,0.2507,0.076,0.1413,NA
"8289","221078",NA,0.0714,0.1855,0.0714,0.1333,NA
"57492","221078",NA,0.0491,0.1606,0.0491,0.0936,NA
"196528","221078",NA,0.1019,0.271,0.1019,0.1849,NA
"55870","221078",NA,0.1364,0.2929,0.1364,0.24,NA
"171023","221078",NA,0.0309,0.1106,0.0309,0.06,NA
"55252","221078",NA,0.1071,0.2212,0.1071,0.1935,NA
"80816","221078",NA,0.0893,0.2428,0.0893,0.1639,NA
"472","221078",NA,0.0345,0.108,0.0345,0.0667,NA
"1822","221078",NA,0.0571,0.1539,0.0571,0.1081,NA
"545","221078",NA,0.087,0.2182,0.087,0.16,NA
"546","221078",NA,0.0285,0.1137,0.0285,0.0553,NA
"8314","221078",NA,0.0506,0.1721,0.0506,0.0963,NA
"9031","221078",NA,0.0202,0.0733,0.0202,0.0396,NA
"54880","221078",NA,0.0398,0.144,0.0398,0.0766,NA
"63035","221078",NA,0.1579,0.2835,0.1579,0.2727,NA
"2186","221078",NA,0.0833,0.2021,0.0833,0.1538,NA
"672","221078",NA,0.0341,0.1164,0.0341,0.0659,NA
"23476","221078",NA,0.078,0.2358,0.078,0.1447,NA
"7862","221078",NA,0.1739,0.3244,0.1739,0.2963,NA
"54014","221078",NA,0.0323,0.0625,0.0323,0.0625,NA
"254065","221078",NA,0.1481,0.2582,0.1481,0.2581,NA
"990","221078",NA,0.0959,0.2188,0.0959,0.175,NA
"1020","221078",NA,0.1351,0.2451,0.1351,0.2381,NA
"10659","221078",NA,0.1143,0.254,0.1143,0.2051,NA
"1105","221078",NA,0.1316,0.2406,0.1316,0.2326,NA
"1106","221078",NA,0.0843,0.2034,0.0843,0.1556,NA
"1107","221078",NA,0.1071,0.2212,0.1071,0.1935,NA
"1108","221078",NA,0.0566,0.1186,0.0566,0.1071,NA
"26038","221078",NA,0.2353,0.3922,0.2353,0.381,NA
"55636","221078",NA,0.0375,0.1474,0.0375,0.0723,NA
"57680","221078",NA,0.1089,0.2807,0.1089,0.1964,NA
"11113","221078",NA,0.1667,0.3162,0.1667,0.2857,NA
"286204","221078",NA,0.0588,0.1217,0.0588,0.1111,NA
"1387","221078",NA,0.0451,0.1853,0.0451,0.0863,NA
"1457","221078",NA,0.1429,0.2887,0.1429,0.25,NA
"1487","221078",NA,0.0556,0.1807,0.0556,0.1053,NA
"8452","221078",NA,0.122,0.2282,0.122,0.2174,NA
"8450","221078",NA,0.0652,0.1656,0.0652,0.1224,NA
"1642","221078",NA,0.0656,0.1429,0.0656,0.1231,NA
"1660","221078",NA,0.1111,0.2144,0.1111,0.2,NA
"1788","221078",NA,0.0556,0.1618,0.0556,0.1053,NA
"1789","221078",NA,0.0568,0.1425,0.0568,0.1075,NA
"5977","221078",NA,0.0917,0.2463,0.0917,0.1681,NA
"8726","221078",NA,0.1053,0.2188,0.1053,0.1905,NA
"79813","221078",NA,0.0724,0.2268,0.0724,0.135,NA
"9775","221078",NA,0.0926,0.1906,0.0926,0.1695,NA
"55250","221078",NA,0.2593,0.4125,0.2593,0.4118,NA
"26610","221078",NA,0.0435,0.0884,0.0435,0.0833,NA
"2033","221078",NA,0.0437,0.175,0.0437,0.0837,NA
"2066","221078",NA,0.0147,0.0343,0.0147,0.029,NA
"2074","221078",NA,0.0301,0.1245,0.0301,0.0584,NA
"23404","221078",NA,0.1132,0.2287,0.1132,0.2034,NA
"51010","221078",NA,0.1091,0.2236,0.1091,0.1967,NA
"56915","221078",NA,0.1017,0.2143,0.1017,0.1846,NA
"11340","221078",NA,0.1154,0.2315,0.1154,0.2069,NA
"5393","221078",NA,0.0946,0.2171,0.0946,0.1728,NA
"2146","221078",NA,0.036,0.1005,0.036,0.0696,NA
"79068","221078",NA,0.0625,0.1268,0.0625,0.1176,NA
"57459","221078",NA,0.0435,0.1002,0.0435,0.0833,NA
"3054","221078",NA,0.1515,0.2665,0.1515,0.2632,NA
"9759","221078",NA,0.1026,0.2822,0.1026,0.186,NA
"10013","221078",NA,0.0426,0.087,0.0426,0.0816,NA
"55869","221078",NA,0.0483,0.1501,0.0483,0.0921,NA
"7290","221078",NA,0.05,0.1529,0.05,0.0952,NA
"3141","221078",NA,0.087,0.1715,0.087,0.16,NA
"3192","221078",NA,0.1228,0.2526,0.1228,0.2188,NA
"10075","221078",NA,0.1047,0.2531,0.1047,0.1895,NA
"8518","221078",NA,0.0519,0.124,0.0519,0.0988,NA
"3720","221078",NA,0.1111,0.2381,0.1111,0.2,NA
"221037","221078",NA,0.05,0.1529,0.05,0.0952,NA
"284058","221078",NA,0.0349,0.1179,0.0349,0.0674,NA
"10524","221078",NA,0.1429,0.2767,0.1429,0.25,NA
"7994","221078",NA,0.0625,0.1826,0.0625,0.1176,NA
"23522","221078",NA,0.0789,0.2175,0.0789,0.1463,NA
"84148","221078",NA,0.1282,0.2362,0.1282,0.2273,NA
"23028","221078",NA,0.0273,0.0762,0.0273,0.0531,NA
"51780","221078",NA,0.1364,0.2572,0.1364,0.24,NA
"23030","221078",NA,0.1455,0.2917,0.1455,0.254,NA
"5927","221078",NA,0.1087,0.2113,0.1087,0.1961,NA
"10765","221078",NA,0.1042,0.2055,0.1042,0.1887,NA
"8242","221078",NA,0.1053,0.2425,0.1053,0.1905,NA
"7403","221078",NA,0.0405,0.161,0.0405,0.0778,NA
"23135","221078",NA,0.1,0.2002,0.1,0.1818,NA
"4297","221078",NA,0.0811,0.2206,0.0811,0.15,NA
"9757","221078",NA,0.0674,0.1688,0.0674,0.1263,NA
"58508","221078",NA,0.1029,0.2278,0.1029,0.1867,NA
"8085","221078",NA,0.0364,0.1524,0.0364,0.0702,NA
"55904","221078",NA,0.125,0.2321,0.125,0.2222,NA
"81887","221078",NA,0.1111,0.2144,0.1111,0.2,NA
"6885","221078",NA,0.0241,0.0806,0.0241,0.0471,NA
"55777","221078",NA,0.12,0.3062,0.12,0.2143,NA
"4204","221078",NA,0.0462,0.1875,0.0462,0.0882,NA
"10943","221078",NA,0.0926,0.1906,0.0926,0.1695,NA
"79903","221078",NA,0.1373,0.27,0.1373,0.2414,NA
"4683","221078",NA,0.0577,0.1547,0.0577,0.1091,NA
"25836","221078",NA,0.0739,0.2471,0.0739,0.1376,NA
"64324","221078",NA,0.0579,0.2022,0.0579,0.1095,NA
"84081","221078",NA,0.1556,0.2917,0.1556,0.2692,NA
"54888","221078",NA,0.0685,0.2113,0.0685,0.1282,NA
"60","8473",NA,0.0533,0.1601,0.0533,0.1011,NA
"51412","8473",NA,0.0532,0.1258,0.0532,0.101,NA
"23394","8473",NA,0.0503,0.1553,0.0503,0.0957,NA
"8289","8473",NA,0.0792,0.1896,0.0792,0.1468,NA
"57492","8473",NA,0.0671,0.1976,0.0671,0.1257,NA
"196528","8473",NA,0.0696,0.1763,0.0696,0.1301,NA
"55870","8473",NA,0.1127,0.2329,0.1127,0.2025,NA
"171023","8473",NA,0.0251,0.0824,0.0251,0.049,NA
"55252","8473",NA,0.1,0.1978,0.1,0.1818,NA
"80816","8473",NA,0.0769,0.1955,0.0769,0.1429,NA
"472","8473",NA,0.0132,0.0386,0.0132,0.026,NA
"1822","8473",NA,0.0648,0.1606,0.0648,0.1217,NA
"545","8473",NA,0.0612,0.1464,0.0612,0.1154,NA
"546","8473",NA,0.0576,0.2033,0.0576,0.1089,NA
"8314","8473",NA,0.016,0.0513,0.016,0.0314,NA
"9031","8473",NA,0.03,0.0984,0.03,0.0583,NA
"54880","8473",NA,0.0493,0.161,0.0493,0.0939,NA
"63035","8473",NA,0.0667,0.1268,0.0667,0.125,NA
"2186","8473",NA,0.0795,0.1807,0.0795,0.1474,NA
"672","8473",NA,0.0508,0.1562,0.0508,0.0968,NA
"23476","8473",NA,0.0759,0.2109,0.0759,0.141,NA
"7862","8473",NA,0.0943,0.1814,0.0943,0.1724,NA
"54014","8473",NA,0,0,0,0,NA
"254065","8473",NA,0.0938,0.1732,0.0938,0.1714,NA
"990","8473",NA,0.12,0.2516,0.12,0.2143,NA
"1020","8473",NA,0.0455,0.0877,0.0455,0.087,NA
"10659","8473",NA,0.0513,0.1136,0.0513,0.0976,NA
"1105","8473",NA,0.0444,0.0861,0.0444,0.0851,NA
"1106","8473",NA,0.0444,0.104,0.0444,0.0851,NA
"1107","8473",NA,0.0645,0.1319,0.0645,0.1212,NA
"1108","8473",NA,0.0909,0.1768,0.0909,0.1667,NA
"26038","8473",NA,0.0698,0.1316,0.0698,0.1304,NA
"55636","8473",NA,0.0369,0.1318,0.0369,0.0711,NA
"57680","8473",NA,0.0545,0.1369,0.0545,0.1034,NA
"11113","8473",NA,0.1111,0.2121,0.1111,0.2,NA
"286204","8473",NA,0,0,0,0,NA
"1387","8473",NA,0.0444,0.1658,0.0444,0.0851,NA
"1457","8473",NA,0.1333,0.2582,0.1333,0.2353,NA
"1487","8473",NA,0.0417,0.1257,0.0417,0.08,NA
"8452","8473",NA,0.0204,0.0408,0.0204,0.04,NA
"8450","8473",NA,0.0851,0.1975,0.0851,0.1569,NA
"1642","8473",NA,0.0781,0.1597,0.0781,0.1449,NA
"1660","8473",NA,0.102,0.1917,0.102,0.1852,NA
"1788","8473",NA,0.0379,0.1034,0.0379,0.073,NA
"1789","8473",NA,0.043,0.1019,0.043,0.0825,NA
"5977","8473",NA,0.0982,0.2424,0.0982,0.1789,NA
"8726","8473",NA,0.0806,0.1631,0.0806,0.1493,NA
"79813","8473",NA,0.0503,0.1475,0.0503,0.0958,NA
"9775","8473",NA,0.05,0.1023,0.05,0.0952,NA
"55250","8473",NA,0.0556,0.1054,0.0556,0.1053,NA
"26610","8473",NA,0.037,0.0791,0.037,0.0714,NA
"2033","8473",NA,0.0471,0.1707,0.0471,0.0899,NA
"2066","8473",NA,0,0,0,0,NA
"2074","8473",NA,0.0183,0.0696,0.0183,0.036,NA
"23404","8473",NA,0.0678,0.1364,0.0678,0.127,NA
"51010","8473",NA,0.0317,0.0667,0.0317,0.0615,NA
"56915","8473",NA,0.0781,0.1597,0.0781,0.1449,NA
"11340","8473",NA,0.0333,0.069,0.0333,0.0645,NA
"5393","8473",NA,0.0625,0.1387,0.0625,0.1176,NA
"2146","8473",NA,0.0439,0.1124,0.0439,0.084,NA
"79068","8473",NA,0.0185,0.0378,0.0185,0.0364,NA
"57459","8473",NA,0.0556,0.1195,0.0556,0.1053,NA
"3054","8473",NA,0.1053,0.1907,0.1053,0.1905,NA
"9759","8473",NA,0.064,0.1683,0.064,0.1203,NA
"10013","8473",NA,0.0392,0.0778,0.0392,0.0755,NA
"55869","8473",NA,0.0759,0.2109,0.0759,0.141,NA
"7290","8473",NA,0.0486,0.1368,0.0486,0.0927,NA
"3141","8473",NA,0.0189,0.0383,0.0189,0.037,NA
"3192","8473",NA,0.0794,0.1614,0.0794,0.1471,NA
"10075","8473",NA,0.1124,0.2516,0.1124,0.202,NA
"8518","8473",NA,0,0,0,0,NA
"3720","8473",NA,0.1045,0.213,0.1045,0.1892,NA
"221037","8473",NA,0.0486,0.1368,0.0486,0.0927,NA
"284058","8473",NA,0.04,0.123,0.04,0.0769,NA
"10524","8473",NA,0.0909,0.1768,0.0909,0.1667,NA
"7994","8473",NA,0.0526,0.1429,0.0526,0.1,NA
"23522","8473",NA,0.0763,0.1946,0.0763,0.1417,NA
"84148","8473",NA,0.0909,0.169,0.0909,0.1667,NA
"23028","8473",NA,0.0636,0.1589,0.0636,0.1197,NA
"51780","8473",NA,0.08,0.1534,0.08,0.1481,NA
"23030","8473",NA,0.0806,0.1631,0.0806,0.1493,NA
"5927","8473",NA,0.1224,0.2268,0.1224,0.2182,NA
"10765","8473",NA,0.0556,0.1103,0.0556,0.1053,NA
"8242","8473",NA,0.1,0.2169,0.1,0.1818,NA
"7403","8473",NA,0.044,0.1584,0.044,0.0843,NA
"23135","8473",NA,0.0727,0.1432,0.0727,0.1356,NA
"4297","8473",NA,0.0877,0.2193,0.0877,0.1613,NA
"9757","8473",NA,0.0532,0.1258,0.0532,0.101,NA
"58508","8473",NA,0.0395,0.0873,0.0395,0.0759,NA
"8085","8473",NA,0.0471,0.1772,0.0471,0.09,NA
"55904","8473",NA,0.0426,0.083,0.0426,0.0816,NA
"81887","8473",NA,0.125,0.2301,0.125,0.2222,NA
"6885","8473",NA,0.0419,0.1261,0.0419,0.0805,NA
"55777","8473",NA,0.0943,0.2282,0.0943,0.1724,NA
"4204","8473",NA,0.0299,0.1118,0.0299,0.058,NA
"10943","8473",NA,0.05,0.1023,0.05,0.0952,NA
"79903","8473",NA,0.0333,0.069,0.0333,0.0645,NA
"4683","8473",NA,0.0179,0.0461,0.0179,0.0351,NA
"25836","8473",NA,0.0663,0.204,0.0663,0.1244,NA
"64324","8473",NA,0.0406,0.1315,0.0406,0.078,NA
"84081","8473",NA,0.0769,0.1491,0.0769,0.1429,NA
"54888","8473",NA,0.0596,0.1701,0.0596,0.1125,NA
"221078","8473",NA,0.125,0.2236,0.125,0.2222,NA
"60","5062",NA,0.0474,0.1118,0.0474,0.0905,NA
"51412","5062",NA,0.0526,0.1054,0.0526,0.1,NA
"23394","5062",NA,0.0609,0.1446,0.0609,0.1148,NA
"8289","5062",NA,0.0744,0.149,0.0744,0.1385,NA
"57492","5062",NA,0.071,0.1631,0.071,0.1327,NA
"196528","5062",NA,0.0827,0.1693,0.0827,0.1528,NA
"55870","5062",NA,0.0753,0.1423,0.0753,0.14,NA
"171023","5062",NA,0.0514,0.1266,0.0514,0.0978,NA
"55252","5062",NA,0.0741,0.1382,0.0741,0.1379,NA
"80816","5062",NA,0.0652,0.1365,0.0652,0.1224,NA
"472","5062",NA,0.0355,0.0809,0.0355,0.0686,NA
"1822","5062",NA,0.0543,0.1122,0.0543,0.1029,NA
"545","5062",NA,0.0593,0.1193,0.0593,0.112,NA
"546","5062",NA,0.0373,0.1014,0.0373,0.0719,NA
"8314","5062",NA,0.0495,0.1194,0.0495,0.0943,NA
"9031","5062",NA,0.0509,0.126,0.0509,0.0969,NA
"54880","5062",NA,0.0493,0.1237,0.0493,0.094,NA
"63035","5062",NA,0.0455,0.0885,0.0455,0.087,NA
"2186","5062",NA,0.0841,0.1623,0.0841,0.1552,NA
"672","5062",NA,0.0508,0.1212,0.0508,0.0966,NA
"23476","5062",NA,0.0793,0.1741,0.0793,0.1469,NA
"7862","5062",NA,0.0822,0.152,0.0822,0.1519,NA
"54014","5062",NA,0.0179,0.039,0.0179,0.0351,NA
"254065","5062",NA,0.0182,0.0403,0.0182,0.0357,NA
"990","5062",NA,0.0396,0.0781,0.0396,0.0762,NA
"1020","5062",NA,0.0469,0.0919,0.0469,0.0896,NA
"10659","5062",NA,0.0619,0.119,0.0619,0.1165,NA
"1105","5062",NA,0.0968,0.1803,0.0968,0.1765,NA
"1106","5062",NA,0.0268,0.0545,0.0268,0.0522,NA
"1107","5062",NA,0.1013,0.1842,0.1013,0.1839,NA
"1108","5062",NA,0.08,0.1482,0.08,0.1481,NA
"26038","5062",NA,0.0806,0.1531,0.0806,0.1493,NA
"55636","5062",NA,0.0498,0.133,0.0498,0.0949,NA
"57680","5062",NA,0.0703,0.1435,0.0703,0.1314,NA
"11113","5062",NA,0.0519,0.0988,0.0519,0.0988,NA
"286204","5062",NA,0.026,0.0507,0.026,0.0506,NA
"1387","5062",NA,0.0632,0.1737,0.0632,0.1188,NA
"1457","5062",NA,0.0723,0.1353,0.0723,0.1348,NA
"1487","5062",NA,0.0652,0.1505,0.0652,0.1224,NA
"8452","5062",NA,0.029,0.057,0.029,0.0563,NA
"8450","5062",NA,0.0424,0.0862,0.0424,0.0813,NA
"1642","5062",NA,0.0843,0.1562,0.0843,0.1556,NA
"1660","5062",NA,0.0563,0.1071,0.0563,0.1067,NA
"1788","5062",NA,0.0604,0.1299,0.0604,0.1139,NA
"1789","5062",NA,0.0826,0.1602,0.0826,0.1525,NA
"5977","5062",NA,0.0827,0.1693,0.0827,0.1528,NA
"8726","5062",NA,0.1282,0.2278,0.1282,0.2273,NA
"79813","5062",NA,0.0682,0.1546,0.0682,0.1277,NA
"9775","5062",NA,0.0244,0.0476,0.0244,0.0476,NA
"55250","5062",NA,0.0351,0.0736,0.0351,0.0678,NA
"26610","5062",NA,0.0426,0.1104,0.0426,0.0816,NA
"2033","5062",NA,0.0627,0.1689,0.0627,0.1181,NA
"2066","5062",NA,0.0108,0.0215,0.0108,0.0213,NA
"2074","5062",NA,0.0346,0.0972,0.0346,0.0669,NA
"23404","5062",NA,0.0633,0.1191,0.0633,0.119,NA
"51010","5062",NA,0.0617,0.1164,0.0617,0.1163,NA
"56915","5062",NA,0.0465,0.0892,0.0465,0.0889,NA
"11340","5062",NA,0.0641,0.1205,0.0641,0.1205,NA
"5393","5062",NA,0.0707,0.1356,0.0707,0.1321,NA
"2146","5062",NA,0.0769,0.157,0.0769,0.1429,NA
"79068","5062",NA,0.0411,0.0792,0.0411,0.0789,NA
"57459","5062",NA,0.0899,0.167,0.0899,0.1649,NA
"3054","5062",NA,0.05,0.0999,0.05,0.0952,NA
"9759","5062",NA,0.0694,0.1469,0.0694,0.1299,NA
"10013","5062",NA,0.0423,0.0816,0.0423,0.0811,NA
"55869","5062",NA,0.0727,0.1607,0.0727,0.1356,NA
"7290","5062",NA,0.075,0.1637,0.075,0.1395,NA
"3141","5062",NA,0.0274,0.0536,0.0274,0.0533,NA
"3192","5062",NA,0.1125,0.2029,0.1125,0.2022,NA
"10075","5062",NA,0.0714,0.1406,0.0714,0.1333,NA
"8518","5062",NA,0.0392,0.0775,0.0392,0.0755,NA
"3720","5062",NA,0.092,0.17,0.092,0.1684,NA
"221037","5062",NA,0.075,0.1637,0.075,0.1395,NA
"284058","5062",NA,0.0684,0.1595,0.0684,0.1281,NA
"10524","5062",NA,0.0946,0.1729,0.0946,0.1728,NA
"7994","5062",NA,0.0662,0.1426,0.0662,0.1242,NA
"23522","5062",NA,0.0647,0.1359,0.0647,0.1216,NA
"84148","5062",NA,0.0952,0.1771,0.0952,0.1739,NA
"23028","5062",NA,0.0299,0.0634,0.0299,0.058,NA
"51780","5062",NA,0.0563,0.1071,0.0563,0.1067,NA
"23030","5062",NA,0.0602,0.1139,0.0602,0.1136,NA
"5927","5062",NA,0.0857,0.1584,0.0857,0.1579,NA
"10765","5062",NA,0.04,0.077,0.04,0.0769,NA
"8242","5062",NA,0.0792,0.1515,0.0792,0.1468,NA
"7403","5062",NA,0.0522,0.1408,0.0522,0.0993,NA
"23135","5062",NA,0.0811,0.15,0.0811,0.15,NA
"4297","5062",NA,0.0741,0.1531,0.0741,0.1379,NA
"9757","5062",NA,0.0619,0.123,0.0619,0.1167,NA
"58508","5062",NA,0.0638,0.122,0.0638,0.12,NA
"8085","5062",NA,0.0508,0.1428,0.0508,0.0968,NA
"55904","5062",NA,0.0448,0.087,0.0448,0.0857,NA
"81887","5062",NA,0.0714,0.1339,0.0714,0.1333,NA
"6885","5062",NA,0.0541,0.1258,0.0541,0.1026,NA
"55777","5062",NA,0.0538,0.1116,0.0538,0.1022,NA
"4204","5062",NA,0.0348,0.0976,0.0348,0.0673,NA
"10943","5062",NA,0.0633,0.1191,0.0633,0.119,NA
"79903","5062",NA,0.0247,0.0482,0.0247,0.0482,NA
"4683","5062",NA,0.0465,0.0966,0.0465,0.0889,NA
"25836","5062",NA,0.07,0.1662,0.07,0.1308,NA
"64324","5062",NA,0.061,0.1493,0.061,0.115,NA
"84081","5062",NA,0.0405,0.0781,0.0405,0.0779,NA
"54888","5062",NA,0.0774,0.1716,0.0774,0.1436,NA
"221078","5062",NA,0.0755,0.1562,0.0755,0.1404,NA
"8473","5062",NA,0.0517,0.1048,0.0517,0.0984,NA
"60","55193",NA,0,0,0,0,NA
"51412","55193",NA,0,0,0,0,NA
"23394","55193",NA,0,0,0,0,NA
"8289","55193",NA,0,0,0,0,NA
"57492","55193",NA,0,0,0,0,NA
"196528","55193",NA,0,0,0,0,NA
"55870","55193",NA,0,0,0,0,NA
"171023","55193",NA,0,0,0,0,NA
"55252","55193",NA,0,0,0,0,NA
"80816","55193",NA,0,0,0,0,NA
"472","55193",NA,0,0,0,0,NA
"1822","55193",NA,0,0,0,0,NA
"545","55193",NA,0,0,0,0,NA
"546","55193",NA,0,0,0,0,NA
"8314","55193",NA,0.0058,0.0541,0.0058,0.0116,NA
"9031","55193",NA,0,0,0,0,NA
"54880","55193",NA,0,0,0,0,NA
"63035","55193",NA,0,0,0,0,NA
"2186","55193",NA,0,0,0,0,NA
"672","55193",NA,0,0,0,0,NA
"23476","55193",NA,0,0,0,0,NA
"7862","55193",NA,0,0,0,0,NA
"54014","55193",NA,0,0,0,0,NA
"254065","55193",NA,0,0,0,0,NA
"990","55193",NA,0,0,0,0,NA
"1020","55193",NA,0,0,0,0,NA
"10659","55193",NA,0,0,0,0,NA
"1105","55193",NA,0,0,0,0,NA
"1106","55193",NA,0,0,0,0,NA
"1107","55193",NA,0,0,0,0,NA
"1108","55193",NA,0,0,0,0,NA
"26038","55193",NA,0,0,0,0,NA
"55636","55193",NA,0.0043,0.0463,0.0043,0.0085,NA
"57680","55193",NA,0,0,0,0,NA
"11113","55193",NA,0,0,0,0,NA
"286204","55193",NA,0,0,0,0,NA
"1387","55193",NA,0.0038,0.0437,0.0038,0.0076,NA
"1457","55193",NA,0,0,0,0,NA
"1487","55193",NA,0.0064,0.0568,0.0064,0.0127,NA
"8452","55193",NA,0,0,0,0,NA
"8450","55193",NA,0,0,0,0,NA
"1642","55193",NA,0,0,0,0,NA
"1660","55193",NA,0,0,0,0,NA
"1788","55193",NA,0,0,0,0,NA
"1789","55193",NA,0,0,0,0,NA
"5977","55193",NA,0,0,0,0,NA
"8726","55193",NA,0,0,0,0,NA
"79813","55193",NA,0.0068,0.0583,0.0068,0.0134,NA
"9775","55193",NA,0,0,0,0,NA
