"Fila","Columna","Damerau_Levenshtein","Jaccard","Cosine","Hamming","Sorensen_Dice","Jaro_Winkler","columna_name","fila_name","name"
"3141","1457",NA,0.04,0.0782,0.04,0.0769,NA,"CSNK2A1","HLCS","CSNK2A1 - HLCS"
"7290","1457",NA,0.1203,0.2448,0.1203,0.2147,NA,"CSNK2A1","HIRA","CSNK2A1 - HIRA"
"55869","1457",NA,0.0982,0.2046,0.0982,0.1788,NA,"CSNK2A1","HDAC8","CSNK2A1 - HDAC8"
"10013","1457",NA,0.0405,0.0794,0.0405,0.0779,NA,"CSNK2A1","HDAC6","CSNK2A1 - HDAC6"
"9759","1457",NA,0.1333,0.2566,0.1333,0.2353,NA,"CSNK2A1","HDAC4","CSNK2A1 - HDAC4"
"3054","1457",NA,0.0847,0.1738,0.0847,0.1562,NA,"CSNK2A1","HCFC1","CSNK2A1 - HCFC1"
"8294","1457",NA,0.1429,0.2503,0.1429,0.25,NA,"CSNK2A1","H4C9","CSNK2A1 - H4C9"
"8367","1457",NA,0.1172,0.2327,0.1172,0.2099,NA,"CSNK2A1","H4C5","CSNK2A1 - H4C5"
"8364","1457",NA,0.1216,0.2182,0.1216,0.2169,NA,"CSNK2A1","H4C3","CSNK2A1 - H4C3"
"8363","1457",NA,0.1167,0.2252,0.1167,0.209,NA,"CSNK2A1","H4C11","CSNK2A1 - H4C11"
"3021","1457",NA,0.0759,0.1417,0.0759,0.1412,NA,"CSNK2A1","H3-3B","CSNK2A1 - H3-3B"
"3020","1457",NA,0.12,0.2178,0.12,0.2143,NA,"CSNK2A1","H3-3A","CSNK2A1 - H3-3A"
"3008","1457",NA,0.0455,0.0922,0.0455,0.087,NA,"CSNK2A1","H1-4","CSNK2A1 - H1-4"
"57459","1457",NA,0.1111,0.2006,0.1111,0.2,NA,"CSNK2A1","GATAD2B","CSNK2A1 - GATAD2B"
"79068","1457",NA,0.0694,0.1324,0.0694,0.1299,NA,"CSNK2A1","FTO","CSNK2A1 - FTO"
"2146","1457",NA,0.0916,0.1796,0.0916,0.1678,NA,"CSNK2A1","EZH2","CSNK2A1 - EZH2"
"5393","1457",NA,0.1031,0.1888,0.1031,0.1869,NA,"CSNK2A1","EXOSC9","CSNK2A1 - EXOSC9"
"11340","1457",NA,0.0625,0.118,0.0625,0.1176,NA,"CSNK2A1","EXOSC8","CSNK2A1 - EXOSC8"
"56915","1457",NA,0.1071,0.1936,0.1071,0.1935,NA,"CSNK2A1","EXOSC5","CSNK2A1 - EXOSC5"
"51010","1457",NA,0.0723,0.1349,0.0723,0.1348,NA,"CSNK2A1","EXOSC3","CSNK2A1 - EXOSC3"
"23404","1457",NA,0.0741,0.1382,0.0741,0.1379,NA,"CSNK2A1","EXOSC2","CSNK2A1 - EXOSC2"
"2074","1457",NA,0.0387,0.1028,0.0387,0.0746,NA,"CSNK2A1","ERCC6","CSNK2A1 - ERCC6"
"2066","1457",NA,0.0105,0.0209,0.0105,0.0208,NA,"CSNK2A1","ERBB4","CSNK2A1 - ERBB4"
"2033","1457",NA,0.0996,0.2469,0.0996,0.1812,NA,"CSNK2A1","EP300","CSNK2A1 - EP300"
"26610","1457",NA,0,0,0,0,NA,"CSNK2A1","ELP4","CSNK2A1 - ELP4"
"55250","1457",NA,0.0714,0.1576,0.0714,0.1333,NA,"CSNK2A1","ELP2","CSNK2A1 - ELP2"
"8518","1457",NA,0.0396,0.0768,0.0396,0.0762,NA,"CSNK2A1","ELP1","CSNK2A1 - ELP1"
"9775","1457",NA,0.0875,0.1612,0.0875,0.1609,NA,"CSNK2A1","EIF4A3","CSNK2A1 - EIF4A3"
"79813","1457",NA,0.1437,0.2939,0.1437,0.2513,NA,"CSNK2A1","EHMT1","CSNK2A1 - EHMT1"
"8726","1457",NA,0.1375,0.2418,0.1375,0.2418,NA,"CSNK2A1","EED","CSNK2A1 - EED"
"5977","1457",NA,0.176,0.3228,0.176,0.2993,NA,"CSNK2A1","DPF2","CSNK2A1 - DPF2"
"1789","1457",NA,0.1215,0.2228,0.1215,0.2167,NA,"CSNK2A1","DNMT3B","CSNK2A1 - DNMT3B"
"1788","1457",NA,0.0738,0.1519,0.0738,0.1375,NA,"CSNK2A1","DNMT3A","CSNK2A1 - DNMT3A"
"1660","1457",NA,0.1493,0.2648,0.1493,0.2597,NA,"CSNK2A1","DHX9","CSNK2A1 - DHX9"
"1642","1457",NA,0.1235,0.2198,0.1235,0.2198,NA,"CSNK2A1","DDB1","CSNK2A1 - DDB1"
"8450","1457",NA,0.1239,0.2294,0.1239,0.2205,NA,"CSNK2A1","CUL4B","CSNK2A1 - CUL4B"
"8452","1457",NA,0.0725,0.1393,0.0725,0.1351,NA,"CSNK2A1","CUL3","CSNK2A1 - CUL3"
"1487","1457",NA,0.1061,0.2272,0.1061,0.1919,NA,"CSNK2A1","CTBP1","CSNK2A1 - CTBP1"
"7552","1387",NA,0.0228,0.1126,0.0228,0.0446,NA,"CREBBP","ZNF711","CREBBP - ZNF711"
"9640","1387",NA,0.0187,0.0804,0.0187,0.0366,NA,"CREBBP","ZNF592","CREBBP - ZNF592"
"10771","1387",NA,0.0379,0.1556,0.0379,0.073,NA,"CREBBP","ZMYND11","CREBBP - ZMYND11"
"9203","1387",NA,0.0641,0.175,0.0641,0.1204,NA,"CREBBP","ZMYM3","CREBBP - ZMYM3"
"7750","1387",NA,0.1267,0.2734,0.1267,0.2249,NA,"CREBBP","ZMYM2","CREBBP - ZMYM2"
"7704","1387",NA,0,0,0,0,NA,"CREBBP","ZBTB16","CREBBP - ZBTB16"
"7528","1387",NA,0.0991,0.194,0.0991,0.1804,NA,"CREBBP","YY1","CREBBP - YY1"
"7531","1387",NA,0.062,0.1842,0.062,0.1168,NA,"CREBBP","YWHAE","CREBBP - YWHAE"
"51322","1387",NA,0.1502,0.2897,0.1502,0.2611,NA,"CREBBP","WAC","CREBBP - WAC"
"7443","1387",NA,0.0444,0.1034,0.0444,0.0851,NA,"CREBBP","VRK1","CREBBP - VRK1"
"7874","1387",NA,0.1062,0.2394,0.1062,0.192,NA,"CREBBP","USP7","CREBBP - USP7"
"55148","1387",NA,0.072,0.2366,0.072,0.1343,NA,"CREBBP","UBR7","CREBBP - UBR7"
"7319","1387",NA,0.0935,0.2006,0.0935,0.1711,NA,"CREBBP","UBE2A","CREBBP - UBE2A"
"11338","1387",NA,0.0487,0.1726,0.0487,0.0929,NA,"CREBBP","U2AF2","CREBBP - U2AF2"
"8295","1387",NA,0.1385,0.2872,0.1385,0.2433,NA,"CREBBP","TRRAP","CREBBP - TRRAP"
"11011","1387",NA,0.0961,0.2377,0.0961,0.1753,NA,"CREBBP","TLK2","CREBBP - TLK2"
"200424","1387",NA,0.0686,0.1919,0.0686,0.1284,NA,"CREBBP","TET3","CREBBP - TET3"
"79718","1387",NA,0.0865,0.1712,0.0865,0.1592,NA,"CREBBP","TBL1XR1","CREBBP - TBL1XR1"
"129685","1387",NA,0.0225,0.0964,0.0225,0.044,NA,"CREBBP","TAF8","CREBBP - TAF8"
"6878","1387",NA,0.1698,0.3149,0.1698,0.2903,NA,"CREBBP","TAF6","CREBBP - TAF6"
"6874","1387",NA,0.1333,0.2628,0.1333,0.2353,NA,"CREBBP","TAF4","CREBBP - TAF4"
"6873","1387",NA,0.0407,0.1428,0.0407,0.0783,NA,"CREBBP","TAF2","CREBBP - TAF2"
"6872","1387",NA,0.1223,0.2385,0.1223,0.218,NA,"CREBBP","TAF1","CREBBP - TAF1"
"23512","1387",NA,0.0676,0.1635,0.0676,0.1266,NA,"CREBBP","SUZ12","CREBBP - SUZ12"
"11198","1387",NA,0.108,0.2492,0.108,0.195,NA,"CREBBP","SUPT16H","CREBBP - SUPT16H"
"10847","1387",NA,0.1748,0.3174,0.1748,0.2977,NA,"CREBBP","SRCAP","CREBBP - SRCAP"
"8405","1387",NA,0.1153,0.2512,0.1153,0.2067,NA,"CREBBP","SPOP","CREBBP - SPOP"
"23013","1387",NA,0.1908,0.3311,0.1908,0.3204,NA,"CREBBP","SPEN","CREBBP - SPEN"
"6605","1387",NA,0.1264,0.2323,0.1264,0.2244,NA,"CREBBP","SMARCE1","CREBBP - SMARCE1"
"6603","1387",NA,0.0213,0.0682,0.0213,0.0417,NA,"CREBBP","SMARCD2","CREBBP - SMARCD2"
"6602","1387",NA,0.1515,0.3057,0.1515,0.2632,NA,"CREBBP","SMARCD1","CREBBP - SMARCD1"
"6601","1387",NA,0.1468,0.3031,0.1468,0.256,NA,"CREBBP","SMARCC2","CREBBP - SMARCC2"
"6599","1387",NA,0,0,0,0,NA,"CREBBP","SMARCC1","CREBBP - SMARCC1"
"6598","1387",NA,0.141,0.2504,0.141,0.2472,NA,"CREBBP","SMARCB1","CREBBP - SMARCB1"
"6597","1387",NA,0.1582,0.3155,0.1582,0.2733,NA,"CREBBP","SMARCA4","CREBBP - SMARCA4"
"6595","1387",NA,0.2023,0.3484,0.2023,0.3366,NA,"CREBBP","SMARCA2","CREBBP - SMARCA2"
"23309","1387",NA,0.0373,0.1392,0.0373,0.0719,NA,"CREBBP","SIN3B","CREBBP - SIN3B"
"25942","1387",NA,0.1971,0.3417,0.1971,0.3292,NA,"CREBBP","SIN3A","CREBBP - SIN3A"
"23451","1387",NA,0.0033,0.0093,0.0033,0.0066,NA,"CREBBP","SF3B1","CREBBP - SF3B1"
"55209","1387",NA,0.1333,0.2934,0.1333,0.2353,NA,"CREBBP","SETD5","CREBBP - SETD5"
"29072","1387",NA,0.1096,0.2452,0.1096,0.1975,NA,"CREBBP","SETD2","CREBBP - SETD2"
"23067","1387",NA,0.0259,0.1,0.0259,0.0505,NA,"CREBBP","SETD1B","CREBBP - SETD1B"
"9739","1387",NA,0.0876,0.2362,0.0876,0.1611,NA,"CREBBP","SETD1A","CREBBP - SETD1A"
"6418","1387",NA,0.0683,0.1894,0.0683,0.1279,NA,"CREBBP","SET","CREBBP - SET"
"23314","1387",NA,0.1768,0.3122,0.1768,0.3005,NA,"CREBBP","SATB2","CREBBP - SATB2"
"51319","1387",NA,0.0418,0.1712,0.0418,0.0803,NA,"CREBBP","RSRC1","CREBBP - RSRC1"
"6197","1387",NA,0.1298,0.245,0.1298,0.2298,NA,"CREBBP","RPS6KA3","CREBBP - RPS6KA3"
"6045","1387",NA,0.0582,0.1734,0.0582,0.11,NA,"CREBBP","RNF2","CREBBP - RNF2"
"165918","1387",NA,0.0236,0.0643,0.0236,0.0461,NA,"CREBBP","RNF168","CREBBP - RNF168"
"51132","1387",NA,0.0848,0.2135,0.0848,0.1564,NA,"CREBBP","RLIM","CREBBP - RLIM"
"27316","1387",NA,0.0292,0.1017,0.0292,0.0567,NA,"CREBBP","RBMX","CREBBP - RBMX"
"10743","1387",NA,0.1791,0.3083,0.1791,0.3039,NA,"CREBBP","RAI1","CREBBP - RAI1"
"22827","1387",NA,0.1844,0.3189,0.1844,0.3113,NA,"CREBBP","PUF60","CREBBP - PUF60"
"54496","1387",NA,0.1424,0.287,0.1424,0.2493,NA,"CREBBP","PRMT7","CREBBP - PRMT7"
"5591","1387",NA,0.0365,0.1221,0.0365,0.0704,NA,"CREBBP","PRKDC","CREBBP - PRKDC"
"59336","1387",NA,0.0669,0.1763,0.0669,0.1254,NA,"CREBBP","PRDM13","CREBBP - PRDM13"
"10084","1387",NA,0.1149,0.2495,0.1149,0.2061,NA,"CREBBP","PQBP1","CREBBP - PQBP1"
"5515","1387",NA,0.0688,0.1945,0.0688,0.1288,NA,"CREBBP","PPP2CA","CREBBP - PPP2CA"
"10891","1387",NA,0.0099,0.0272,0.0099,0.0197,NA,"CREBBP","PPARGC1A","CREBBP - PPARGC1A"
"23126","1387",NA,0.1891,0.3279,0.1891,0.3181,NA,"CREBBP","POGZ","CREBBP - POGZ"
"55023","1387",NA,0.1214,0.2829,0.1214,0.2166,NA,"CREBBP","PHIP","CREBBP - PHIP"
"23133","1387",NA,0.0328,0.1121,0.0328,0.0636,NA,"CREBBP","PHF8","CREBBP - PHF8"
"51317","1387",NA,0.0578,0.1684,0.0578,0.1092,NA,"CREBBP","PHF21A","CREBBP - PHF21A"
"1911","1387",NA,0.0338,0.1359,0.0338,0.0655,NA,"CREBBP","PHC1","CREBBP - PHC1"
"54704","1387",NA,0.0258,0.0974,0.0258,0.0504,NA,"CREBBP","PDP1","CREBBP - PDP1"
"7703","1387",NA,0.1115,0.2352,0.1115,0.2006,NA,"CREBBP","PCGF2","CREBBP - PCGF2"
"55193","1387",NA,0,0,0,0,NA,"CREBBP","PBRM1","CREBBP - PBRM1"
"5062","1387",NA,0.0605,0.1673,0.0605,0.1141,NA,"CREBBP","PAK2","CREBBP - PAK2"
"8473","1387",NA,0.0453,0.1714,0.0453,0.0866,NA,"CREBBP","OGT","CREBBP - OGT"
"221078","1387",NA,0.0383,0.1727,0.0383,0.0738,NA,"CREBBP","NSUN6","CREBBP - NSUN6"
"54888","1387",NA,0.1826,0.3245,0.1826,0.3089,NA,"CREBBP","NSUN2","CREBBP - NSUN2"
"84081","1387",NA,0.0659,0.1951,0.0659,0.1237,NA,"CREBBP","NSRP1","CREBBP - NSRP1"
"7468","1387",NA,0.1849,0.3199,0.1849,0.3121,NA,"CREBBP","NSD2","CREBBP - NSD2"
"64324","1387",NA,0.1833,0.3147,0.1833,0.3098,NA,"CREBBP","NSD1","CREBBP - NSD1"
"25836","1387",NA,0.1994,0.34,0.1994,0.3326,NA,"CREBBP","NIPBL","CREBBP - NIPBL"
"4683","1387",NA,0.0675,0.1444,0.0675,0.1264,NA,"CREBBP","NBN","CREBBP - NBN"
"79903","1387",NA,0.0385,0.1097,0.0385,0.0741,NA,"CREBBP","NAA60","CREBBP - NAA60"
"10943","1387",NA,0.0753,0.2017,0.0753,0.14,NA,"CREBBP","MSL3","CREBBP - MSL3"
"4204","1387",NA,0.1096,0.1977,0.1096,0.1976,NA,"CREBBP","MECP2","CREBBP - MECP2"
"55777","1387",NA,0.1392,0.2761,0.1392,0.2443,NA,"CREBBP","MBD5","CREBBP - MBD5"
"6885","1387",NA,0.1586,0.2837,0.1586,0.2738,NA,"CREBBP","MAP3K7","CREBBP - MAP3K7"
"9555","1387",NA,0.0037,0.0188,0.0037,0.0074,NA,"CREBBP","MACROH2A1","CREBBP - MACROH2A1"
"81887","1387",NA,0.0699,0.2059,0.0699,0.1306,NA,"CREBBP","LAS1L","CREBBP - LAS1L"
"51111","1387",NA,0.0504,0.1495,0.0504,0.0959,NA,"CREBBP","KMT5B","CREBBP - KMT5B"
"55904","1387",NA,0.0556,0.1797,0.0556,0.1053,NA,"CREBBP","KMT2E","CREBBP - KMT2E"
"8085","1387",NA,0.2136,0.352,0.2136,0.352,NA,"CREBBP","KMT2D","CREBBP - KMT2D"
"58508","1387",NA,0.0938,0.2226,0.0938,0.1714,NA,"CREBBP","KMT2C","CREBBP - KMT2C"
"9757","1387",NA,0.0924,0.204,0.0924,0.1692,NA,"CREBBP","KMT2B","CREBBP - KMT2B"
"4297","1387",NA,0.1688,0.3205,0.1688,0.2889,NA,"CREBBP","KMT2A","CREBBP - KMT2A"
"23135","1387",NA,0.0688,0.1945,0.0688,0.1288,NA,"CREBBP","KDM6B","CREBBP - KDM6B"
"7403","1387",NA,0.2129,0.3515,0.2129,0.351,NA,"CREBBP","KDM6A","CREBBP - KDM6A"
"8242","1387",NA,0.102,0.2299,0.102,0.1852,NA,"CREBBP","KDM5C","CREBBP - KDM5C"
"10765","1387",NA,0.0618,0.1815,0.0618,0.1164,NA,"CREBBP","KDM5B","CREBBP - KDM5B"
"5927","1387",NA,0.0855,0.2456,0.0855,0.1575,NA,"CREBBP","KDM5A","CREBBP - KDM5A"
"23030","1387",NA,0.0707,0.1856,0.0707,0.132,NA,"CREBBP","KDM4B","CREBBP - KDM4B"
"51780","1387",NA,0.0738,0.2168,0.0738,0.1375,NA,"CREBBP","KDM3B","CREBBP - KDM3B"
"23028","1387",NA,0.096,0.197,0.096,0.1751,NA,"CREBBP","KDM1A","CREBBP - KDM1A"
"84148","1387",NA,0.0595,0.1917,0.0595,0.1123,NA,"CREBBP","KAT8","CREBBP - KAT8"
"23522","1387",NA,0.1273,0.2491,0.1273,0.2259,NA,"CREBBP","KAT6B","CREBBP - KAT6B"
"7994","1387",NA,0.136,0.2579,0.136,0.2394,NA,"CREBBP","KAT6A","CREBBP - KAT6A"
"10524","1387",NA,0.0534,0.1515,0.0534,0.1014,NA,"CREBBP","KAT5","CREBBP - KAT5"
"284058","1387",NA,0.1676,0.2953,0.1676,0.2871,NA,"CREBBP","KANSL1","CREBBP - KANSL1"
"221037","1387",NA,0.1612,0.2937,0.1612,0.2776,NA,"CREBBP","JMJD1C","CREBBP - JMJD1C"
"3720","1387",NA,0.1107,0.2651,0.1107,0.1994,NA,"CREBBP","JARID2","CREBBP - JARID2"
"10075","1387",NA,0.1512,0.3122,0.1512,0.2627,NA,"CREBBP","HUWE1","CREBBP - HUWE1"
"3192","1387",NA,0.0857,0.2203,0.0857,0.1579,NA,"CREBBP","HNRNPU","CREBBP - HNRNPU"
"3141","1387",NA,0.0211,0.066,0.0211,0.0414,NA,"CREBBP","HLCS","CREBBP - HLCS"
"7290","1387",NA,0.1612,0.2937,0.1612,0.2776,NA,"CREBBP","HIRA","CREBBP - HIRA"
"55869","1387",NA,0.1707,0.3077,0.1707,0.2916,NA,"CREBBP","HDAC8","CREBBP - HDAC8"
"10013","1387",NA,0.0358,0.1118,0.0358,0.0692,NA,"CREBBP","HDAC6","CREBBP - HDAC6"
"9759","1387",NA,0.1265,0.2468,0.1265,0.2247,NA,"CREBBP","HDAC4","CREBBP - HDAC4"
"3054","1387",NA,0.026,0.1027,0.026,0.0507,NA,"CREBBP","HCFC1","CREBBP - HCFC1"
"8294","1387",NA,0.0791,0.2113,0.0791,0.1467,NA,"CREBBP","H4C9","CREBBP - H4C9"
"8367","1387",NA,0.1402,0.2659,0.1402,0.246,NA,"CREBBP","H4C5","CREBBP - H4C5"
"8364","1387",NA,0.0536,0.1535,0.0536,0.1017,NA,"CREBBP","H4C3","CREBBP - H4C3"
"8363","1387",NA,0.0568,0.2038,0.0568,0.1075,NA,"CREBBP","H4C11","CREBBP - H4C11"
"3021","1387",NA,0.08,0.2193,0.08,0.1481,NA,"CREBBP","H3-3B","CREBBP - H3-3B"
"3020","1387",NA,0.1368,0.2989,0.1368,0.2407,NA,"CREBBP","H3-3A","CREBBP - H3-3A"
"3008","1387",NA,0.0331,0.1168,0.0331,0.0641,NA,"CREBBP","H1-4","CREBBP - H1-4"
"57459","1387",NA,0.0947,0.2287,0.0947,0.1731,NA,"CREBBP","GATAD2B","CREBBP - GATAD2B"
"79068","1387",NA,0.0433,0.1342,0.0433,0.083,NA,"CREBBP","FTO","CREBBP - FTO"
"2146","1387",NA,0.0991,0.2023,0.0991,0.1803,NA,"CREBBP","EZH2","CREBBP - EZH2"
"5393","1387",NA,0.0633,0.1515,0.0633,0.1191,NA,"CREBBP","EXOSC9","CREBBP - EXOSC9"
"11340","1387",NA,0.0348,0.0997,0.0348,0.0673,NA,"CREBBP","EXOSC8","CREBBP - EXOSC8"
"56915","1387",NA,0.0517,0.1362,0.0517,0.0984,NA,"CREBBP","EXOSC5","CREBBP - EXOSC5"
"51010","1387",NA,0.0415,0.1139,0.0415,0.0797,NA,"CREBBP","EXOSC3","CREBBP - EXOSC3"
"23404","1387",NA,0.0717,0.1945,0.0717,0.1338,NA,"CREBBP","EXOSC2","CREBBP - EXOSC2"
"2074","1387",NA,0.0998,0.1815,0.0998,0.1815,NA,"CREBBP","ERCC6","CREBBP - ERCC6"
"2066","1387",NA,0.0098,0.0264,0.0098,0.0195,NA,"CREBBP","ERBB4","CREBBP - ERBB4"
"2033","1387",NA,0.8346,0.9103,0.8346,0.9098,NA,"CREBBP","EP300","CREBBP - EP300"
"26610","1387",NA,0.0038,0.0254,0.0038,0.0076,NA,"CREBBP","ELP4","CREBBP - ELP4"
"55250","1387",NA,0.0342,0.1498,0.0342,0.0662,NA,"CREBBP","ELP2","CREBBP - ELP2"
"8518","1387",NA,0.0428,0.1054,0.0428,0.082,NA,"CREBBP","ELP1","CREBBP - ELP1"
"9775","1387",NA,0.0491,0.1361,0.0491,0.0936,NA,"CREBBP","EIF4A3","CREBBP - EIF4A3"
"79813","1387",NA,0.1818,0.3206,0.1818,0.3077,NA,"CREBBP","EHMT1","CREBBP - EHMT1"
"8726","1387",NA,0.0821,0.2135,0.0821,0.1518,NA,"CREBBP","EED","CREBBP - EED"
"5977","1387",NA,0.1967,0.3655,0.1967,0.3287,NA,"CREBBP","DPF2","CREBBP - DPF2"
"1789","1387",NA,0.0641,0.1447,0.0641,0.1205,NA,"CREBBP","DNMT3B","CREBBP - DNMT3B"
"1788","1387",NA,0.0941,0.1866,0.0941,0.172,NA,"CREBBP","DNMT3A","CREBBP - DNMT3A"
"1660","1387",NA,0.0664,0.2013,0.0664,0.1246,NA,"CREBBP","DHX9","CREBBP - DHX9"
"1642","1387",NA,0.086,0.2227,0.086,0.1584,NA,"CREBBP","DDB1","CREBBP - DDB1"
"8450","1387",NA,0.09,0.1937,0.09,0.1652,NA,"CREBBP","CUL4B","CREBBP - CUL4B"
"8452","1387",NA,0.04,0.1294,0.04,0.0769,NA,"CREBBP","CUL3","CREBBP - CUL3"
"1487","1387",NA,0.1714,0.303,0.1714,0.2927,NA,"CREBBP","CTBP1","CREBBP - CTBP1"
"1457","1387",NA,0.1095,0.2754,0.1095,0.1974,NA,"CREBBP","CSNK2A1","CREBBP - CSNK2A1"
"7552","286204",NA,0,0,0,0,NA,"CRB2","ZNF711","CRB2 - ZNF711"
"9640","286204",NA,0.0444,0.0913,0.0444,0.0851,NA,"CRB2","ZNF592","CRB2 - ZNF592"
"10771","286204",NA,0,0,0,0,NA,"CRB2","ZMYND11","CRB2 - ZMYND11"
"9203","286204",NA,0,0,0,0,NA,"CRB2","ZMYM3","CRB2 - ZMYM3"
"7750","286204",NA,0.0198,0.042,0.0198,0.0388,NA,"CRB2","ZMYM2","CRB2 - ZMYM2"
"7704","286204",NA,0.0303,0.0589,0.0303,0.0588,NA,"CRB2","ZBTB16","CRB2 - ZBTB16"
"7528","286204",NA,0.0134,0.0324,0.0134,0.0265,NA,"CRB2","YY1","CRB2 - YY1"
"7531","286204",NA,0.0484,0.0923,0.0484,0.0923,NA,"CRB2","YWHAE","CRB2 - YWHAE"
"51322","286204",NA,0.0229,0.0525,0.0229,0.0448,NA,"CRB2","WAC","CRB2 - WAC"
"7443","286204",NA,0.0098,0.021,0.0098,0.0194,NA,"CRB2","VRK1","CRB2 - VRK1"
"7874","286204",NA,0.0319,0.0658,0.0319,0.0619,NA,"CRB2","USP7","CRB2 - USP7"
"55148","286204",NA,0.0364,0.0707,0.0364,0.0702,NA,"CRB2","UBR7","CRB2 - UBR7"
"7319","286204",NA,0.018,0.0393,0.018,0.0354,NA,"CRB2","UBE2A","CRB2 - UBE2A"
"11338","286204",NA,0,0,0,0,NA,"CRB2","U2AF2","CRB2 - U2AF2"
"8295","286204",NA,0.0278,0.0597,0.0278,0.0541,NA,"CRB2","TRRAP","CRB2 - TRRAP"
"11011","286204",NA,0.0123,0.025,0.0123,0.0244,NA,"CRB2","TLK2","CRB2 - TLK2"
"200424","286204",NA,0.0448,0.086,0.0448,0.0857,NA,"CRB2","TET3","CRB2 - TET3"
"79718","286204",NA,0.0272,0.0648,0.0272,0.053,NA,"CRB2","TBL1XR1","CRB2 - TBL1XR1"
"129685","286204",NA,0,0,0,0,NA,"CRB2","TAF8","CRB2 - TAF8"
"6878","286204",NA,0.0355,0.0828,0.0355,0.0685,NA,"CRB2","TAF6","CRB2 - TAF6"
"6874","286204",NA,0.0077,0.0178,0.0077,0.0153,NA,"CRB2","TAF4","CRB2 - TAF4"
"6873","286204",NA,0.0185,0.0369,0.0185,0.0364,NA,"CRB2","TAF2","CRB2 - TAF2"
"6872","286204",NA,0.0144,0.0339,0.0144,0.0284,NA,"CRB2","TAF1","CRB2 - TAF1"
"23512","286204",NA,0,0,0,0,NA,"CRB2","SUZ12","CRB2 - SUZ12"
"11198","286204",NA,0.011,0.0228,0.011,0.0217,NA,"CRB2","SUPT16H","CRB2 - SUPT16H"
"10847","286204",NA,0.0129,0.0316,0.0129,0.0255,NA,"CRB2","SRCAP","CRB2 - SRCAP"
"8405","286204",NA,0.0198,0.042,0.0198,0.0388,NA,"CRB2","SPOP","CRB2 - SPOP"
"23013","286204",NA,0.022,0.057,0.022,0.043,NA,"CRB2","SPEN","CRB2 - SPEN"
"6605","286204",NA,0.0222,0.0574,0.0222,0.0435,NA,"CRB2","SMARCE1","CRB2 - SMARCE1"
"6603","286204",NA,0,0,0,0,NA,"CRB2","SMARCD2","CRB2 - SMARCD2"
"6602","286204",NA,0.0175,0.0386,0.0175,0.0345,NA,"CRB2","SMARCD1","CRB2 - SMARCD1"
"6601","286204",NA,0.0185,0.04,0.0185,0.0364,NA,"CRB2","SMARCC2","CRB2 - SMARCC2"
"6599","286204",NA,0,0,0,0,NA,"CRB2","SMARCC1","CRB2 - SMARCC1"
"6598","286204",NA,0.0234,0.0646,0.0234,0.0457,NA,"CRB2","SMARCB1","CRB2 - SMARCB1"
"6597","286204",NA,0.0172,0.0381,0.0172,0.0339,NA,"CRB2","SMARCA4","CRB2 - SMARCA4"
"6595","286204",NA,0.0055,0.0143,0.0055,0.0109,NA,"CRB2","SMARCA2","CRB2 - SMARCA2"
"23309","286204",NA,0.04,0.0791,0.04,0.0769,NA,"CRB2","SIN3B","CRB2 - SIN3B"
"25942","286204",NA,0.0169,0.0434,0.0169,0.0331,NA,"CRB2","SIN3A","CRB2 - SIN3A"
"23451","286204",NA,0,0,0,0,NA,"CRB2","SF3B1","CRB2 - SF3B1"
"55209","286204",NA,0.0319,0.0658,0.0319,0.0619,NA,"CRB2","SETD5","CRB2 - SETD5"
"29072","286204",NA,0.0316,0.0653,0.0316,0.0612,NA,"CRB2","SETD2","CRB2 - SETD2"
"23067","286204",NA,0,0,0,0,NA,"CRB2","SETD1B","CRB2 - SETD1B"
"9739","286204",NA,0.0141,0.028,0.0141,0.0278,NA,"CRB2","SETD1A","CRB2 - SETD1A"
"6418","286204",NA,0.0143,0.0283,0.0143,0.0282,NA,"CRB2","SET","CRB2 - SET"
"23314","286204",NA,0.0112,0.0291,0.0112,0.0222,NA,"CRB2","SATB2","CRB2 - SATB2"
"51319","286204",NA,0.0213,0.0442,0.0213,0.0417,NA,"CRB2","RSRC1","CRB2 - RSRC1"
"6197","286204",NA,0.0129,0.0316,0.0129,0.0255,NA,"CRB2","RPS6KA3","CRB2 - RPS6KA3"
"6045","286204",NA,0.0156,0.0308,0.0156,0.0308,NA,"CRB2","RNF2","CRB2 - RNF2"
"165918","286204",NA,0.0263,0.0521,0.0263,0.0513,NA,"CRB2","RNF168","CRB2 - RNF168"
"51132","286204",NA,0,0,0,0,NA,"CRB2","RLIM","CRB2 - RLIM"
"27316","286204",NA,0.0182,0.0361,0.0182,0.0357,NA,"CRB2","RBMX","CRB2 - RBMX"
"10743","286204",NA,0.0142,0.0392,0.0142,0.0279,NA,"CRB2","RAI1","CRB2 - RAI1"
"22827","286204",NA,0.0154,0.0412,0.0154,0.0303,NA,"CRB2","PUF60","CRB2 - PUF60"
"54496","286204",NA,0.0171,0.0379,0.0171,0.0336,NA,"CRB2","PRMT7","CRB2 - PRMT7"
"5591","286204",NA,0.0175,0.0347,0.0175,0.0345,NA,"CRB2","PRKDC","CRB2 - PRKDC"
"59336","286204",NA,0.0405,0.0791,0.0405,0.0779,NA,"CRB2","PRDM13","CRB2 - PRDM13"
"10084","286204",NA,0.0196,0.0417,0.0196,0.0385,NA,"CRB2","PQBP1","CRB2 - PQBP1"
